q_err_KP,qdot_err_KP,Tor_HR,Tor_HP,Tor_KP,z_error,Fx_foot,Fy_foot,Fz_foot,IMU_Roll,IMU_Pitch,IMU_Yaw
0.349733,1.786431,1.94106,0.092448,8.0173,-0.018994,3.6,7.8,75.2,,,
0.352241,1.770004,1.89016,-0.0846881,7.91777,-0.019101,3.6,7.8,75.2,,,
0.354788,1.756035,1.85942,-0.131256,7.88226,-0.01917,3.6,7.8,55.6,,,
0.357252,1.740891,1.82865,-0.271496,7.80002,-0.019284,1.9,8.3,55.6,,,
0.359693,1.7257387,1.76879,-0.460155,7.69193,-0.01937,1.9,8.3,55.6,,,
0.362171,1.7048413,1.77144,-0.485746,7.66224,-0.019473,1.9,8.3,45.2,,,
0.364556,1.6812168,1.74393,-0.597861,7.59132,-0.019589,1.1,9.2,45.2,,,
0.366987,1.65656,1.70281,-0.857325,7.44057,-0.0197,1.1,9.2,45.2,,,
0.369333,1.632655,1.70737,-0.822471,7.44204,-0.019816,1.1,9.2,37.7,,,
0.371656,1.609813,1.68444,-0.930121,7.37111,-0.019931,-0.5,9.6,37.7,,,
0.373954,1.586059,1.71294,-0.889277,7.3699,-0.020054,-0.5,9.6,37.7,,,
0.376227,1.558265,1.72818,-0.816394,7.38626,-0.020142,-0.5,9.6,28.8,,,
0.378474,1.535324,1.71425,-0.953457,7.29784,-0.020259,-1.8,8.4,28.8,,,
0.380696,1.497804,1.73592,-0.851149,7.33177,-0.020376,-1.8,8.4,28.8,,,
0.382892,1.480809,1.75958,-0.713548,7.38284,-0.020465,-1.8,8.4,24.1,,,
0.385062,1.444062,1.74474,-0.792402,7.32658,-0.020561,-1.9,8.5,24.1,,,
0.387205,1.419046,1.74935,-0.757884,7.32506,-0.020651,-1.9,8.5,24.1,,,
0.389261,1.380625,1.76514,-0.732079,7.31892,-0.020758,-1.9,8.5,24.1,,,
0.39135,1.362467,1.75614,-0.726979,7.30115,-0.02082,-2.6,7.2,24.1,,,
0.393351,1.330042,1.74567,-0.811391,7.24228,-0.020927,-2.6,7.2,24.1,,,
0.395205,1.315644,1.80463,-0.574886,7.34616,-0.021123,-2.6,7.2,24.1,,,
0.39733,1.292374,1.75758,-0.582197,7.31341,-0.021104,-2.6,7.2,19.6,,,
0.399307,1.268051,1.79393,-0.580419,7.29983,-0.021173,-2.7,7.2,19.6,,,
0.401196,1.238634,1.80303,-0.500248,7.3195,-0.021247,-2.7,7.2,19.6,,,
0.403115,1.224257,1.85325,-0.286946,7.40339,-0.021287,-2.7,7.2,19.6,,,
0.405005,1.211033,1.87915,-0.191756,7.42929,-0.021329,-2.6,7.2,19.6,,,
0.406805,1.192335,1.92491,-0.017485,7.49324,-0.021375,-2.6,7.2,19.6,,,
0.408635,1.159682,1.93919,-0.0118969,7.47106,-0.021411,-2.6,7.2,24,,,
0.410494,1.175634,2.00876,0.364398,7.63983,-0.021407,-2.3,5.8,24,,,
0.412264,1.139943,2.04287,0.546336,7.71381,-0.02142,-2.3,5.8,24,,,
0.414002,1.129196,2.09544,0.829599,7.83723,-0.021457,-2.3,5.8,27,,,
0.415709,1.100704,2.03841,0.544343,7.67083,-0.021493,-3,3.5,27,,,
0.417444,1.0943793,2.02959,0.520968,7.63678,-0.021496,-3,3.5,27,,,
0.419148,1.0894183,2.07125,0.638145,7.66956,-0.021523,-3,3.5,31.5,,,
0.42082,1.0790233,2.06591,0.632086,7.64643,-0.021579,-3.3,2.7,31.5,,,
0.422519,1.0677362,1.98303,0.356373,7.49203,-0.021624,-3.3,2.7,31.5,,,
0.424186,1.0515265,1.8634,-0.255996,7.15933,-0.021675,-3.3,2.7,37.4,,,
0.425759,1.036179,1.78378,-0.608275,6.96128,-0.021738,-1.7,2.3,37.4,,,
0.42736,1.0115476,1.75119,-0.719824,6.88675,-0.021819,-1.7,2.3,37.4,,,
0.428927,0.991448,1.70391,-0.979191,6.73241,-0.021907,-1.7,2.3,52.5,,,
0.43052,0.98345317,1.69874,-0.900335,6.75533,-0.021984,0.7,1.8,52.5,,,
0.432079,0.9896192,1.67972,-0.92008,6.72698,-0.022061,0.7,1.8,52.5,,,
0.433604,1.0017618,1.71071,-0.728654,6.80176,-0.022131,0.7,1.8,62.9,,,
0.435094,0.9927526,1.73641,-0.651408,6.81617,-0.022209,3.8,4.7,62.9,,,
0.436609,0.9843171,1.70338,-0.829974,6.70126,-0.022276,3.8,4.7,62.9,,,
0.43809,0.9647799,1.72773,-0.764994,6.70777,-0.022338,3.8,4.7,69,,,
0.439475,0.945042,1.7256,-0.857178,6.63557,-0.022439,5.3,5.9,69,,,
0.440884,0.946496,1.76663,-0.644067,6.71802,-0.022501,5.3,5.9,69,,,
0.442318,0.930127,1.79211,-0.616677,6.70345,-0.022552,5.3,5.9,75.1,,,
0.443656,0.919011,1.81453,-0.497452,6.74085,-0.022608,7.7,7.5,75.1,,,
0.445017,0.898079,1.85105,-0.380588,6.77391,-0.02266,7.7,7.5,75.1,,,
0.446342,0.890357,1.87078,-0.311029,6.78328,-0.022705,7.7,7.5,75.1,,,
0.44757,0.86501,1.927,-0.0562701,6.88716,-0.022734,8.6,7,75.1,,,
0.448822,0.854235,1.96593,0.0673027,6.92291,-0.022781,8.6,7,75.1,,,
0.450036,0.822187,1.98659,0.168427,6.9496,-0.022792,8.6,7,67.5,,,
0.451213,0.793189,2.01862,0.25417,6.96618,-0.022811,6.1,6.7,67.5,,,
0.452352,0.774445,2.03514,0.322142,6.97461,-0.022794,6.1,6.7,67.5,,,
0.453454,0.741624,2.09039,0.530289,7.05385,-0.022807,6.1,6.7,63.1,,,
0.454458,0.69906,2.08741,0.424174,6.96988,-0.022802,4.5,5.6,63.1,,,
0.455484,0.673775,2.10935,0.487005,6.97487,-0.022787,4.5,5.6,63.1,,,
0.456411,0.637979,2.12611,0.504704,6.95558,-0.022783,4.5,5.6,63.1,,,
0.457421,0.595558,2.11539,0.441433,6.8999,-0.022782,4.5,5.6,63.1,,,
0.458152,0.570737,2.11728,0.411744,6.85493,-0.022776,0.4,4.3,55.5,,,
0.458964,0.524314,2.10037,0.279993,6.76156,-0.022767,0.4,4.3,55.5,,,
0.459677,0.4912482,2.11218,0.290018,6.73766,-0.022747,0.4,4.3,43.5,,,
0.460351,0.4495776,2.0973,0.193345,6.66242,-0.022756,-1.8,3.6,43.5,,,
0.460987,0.4131878,2.09015,0.101174,6.58603,-0.022758,-1.8,3.6,43.5,,,
0.461583,0.3801567,2.07899,0.0179498,6.51635,-0.022768,-1.8,3.6,37.5,,,
0.46208,0.3498998,2.07928,-0.0365288,6.4587,-0.022789,-3.2,4,37.5,,,
0.462537,0.3046521,2.05052,-0.200438,6.34761,-0.022804,-3.2,4,37.5,,,
0.462956,0.2691987,2.05823,-0.265702,6.28181,-0.022825,-3.2,4,30,,,
0.463334,0.2395164,2.03708,-0.367278,6.2037,-0.02287,-5.4,4.9,30,,,
0.463673,0.2116839,2.03865,-0.413652,6.149,-0.022892,-5.4,4.9,30,,,
0.463972,0.18474476,2.03951,-0.452188,6.09918,-0.022908,-5.4,4.9,27,,,
0.464171,0.15203262,2.01917,-0.553545,6.02018,-0.022936,-4.4,5.7,27,,,
0.464331,0.1080623,2.01074,-0.504539,5.92188,-0.02297,-4.4,5.7,27,,,
0.464451,0.0482625,1.96635,-0.462434,5.76454,-0.022999,-4.4,5.7,27,,,
0.464591,0.0249043,1.978,-0.155047,5.73918,-0.022987,-3,7.5,27,,,
0.46463,-0.0031436,1.97007,0.0762736,5.67705,-0.023023,-3,7.5,27,,,
0.46463,-0.0274075,1.9704,0.352288,3.7371,-0.023023,-3,7.5,27,,,
0.46459,-0.054321,1.94449,0.573451,1.96518,-0.023053,-2.7,7.6,27,,,
0.46453,-0.0466811,1.95809,0.628313,1.99124,-0.023083,-2.7,7.6,27,,,
0.46453,-0.0380788,1.95568,0.654958,2.00634,-0.023102,-2.7,7.6,27,,,
0.46447,-0.0363343,1.9672,0.636689,1.99229,-0.023132,-1.1,8.2,27,,,
0.46447,-0.0349507,1.97469,0.628948,1.98514,-0.023151,-1.1,8.2,27,,,
0.46447,-0.0298374,1.97984,0.64273,1.99099,-0.023163,-1.1,8.2,28.6,,,
0.46447,-0.0196109,2.01577,0.732028,2.03062,-0.023176,-0.7,8.2,28.6,,,
0.46447,-0.0147382,2.01772,0.74785,2.03874,-0.023188,-0.7,8.2,28.6,,,
0.46447,-0.0118508,2.0386,0.750931,2.03454,-0.02323,-0.7,8.2,33,,,
0.46453,-0.00144375,2.04971,0.786131,2.05043,-0.023225,-0.3,7.9,33,,,
0.46459,0.0320031,2.08694,0.991926,2.15559,-0.023227,-0.3,7.9,33,,,
0.46465,0.0649084,2.12902,1.18289,2.25081,-0.023251,-0.3,7.9,33,,,
0.46477,0.0754358,2.1181,1.09936,2.20679,-0.023229,-0.3,7.9,33,,,
0.46483,0.0819326,2.13507,1.15825,2.23536,-0.023224,-0.3,7.9,33,,,
0.46489,0.074774,2.12991,1.1222,2.21703,-0.023219,-0.3,7.9,36,,,
0.46495,0.0794061,2.14214,1.17484,2.24348,-0.023214,0.5,6.5,36,,,
0.46508,0.0783834,2.15555,1.22181,2.26708,-0.023192,0.5,6.5,36,,,
0.46514,0.0721873,2.16315,1.22595,2.26767,-0.023187,0.5,6.5,39,,,
0.4652,0.0753154,2.17188,1.26612,2.28822,-0.023176,2,5.7,39,,,
0.46526,0.0750748,2.17875,1.28653,2.29819,-0.023165,2,5.7,39,,,
0.46538,0.0803084,2.19213,1.34023,2.32534,-0.023149,2,5.7,39,,,
0.46544,0.0802482,2.19354,1.34529,2.32815,-0.023167,2.2,4.2,39,,,
0.4655,0.0801881,2.19433,1.34902,2.33051,-0.023156,2.2,4.2,39,,,
0.46574,0.0888506,2.21438,1.42303,2.36827,-0.023112,2.2,4.2,39,,,
0.46574,0.0888506,2.21503,1.42456,2.36826,-0.023112,2.2,4.2,40.5,,,
0.4658,0.0957685,2.22351,1.46864,2.39126,-0.023101,3.4,3.5,40.5,,,
0.46592,0.0898131,2.20723,1.36794,2.33991,-0.023107,3.4,3.5,40.5,,,
0.46598,0.0954677,2.21148,1.39307,2.35308,-0.023096,3.4,3.5,38.9,,,
0.4661,0.104912,2.2208,1.45201,2.38442,-0.023074,2.7,2.1,38.9,,,
0.46622,0.0934224,2.21318,1.3939,2.35478,-0.023052,2.7,2.1,38.9,,,
0.46628,0.0992576,2.21925,1.43125,2.37424,-0.023041,2.7,2.1,35.9,,,
0.4664,0.0946857,2.22087,1.43275,2.37576,-0.023019,2.3,2.1,35.9,,,
0.46646,0.100461,2.22963,1.48383,2.40212,-0.023037,2.3,2.1,35.9,,,
0.46658,0.0878881,2.22139,1.42376,2.37203,-0.023015,2.3,2.1,34.4,,,
0.46664,0.0923396,2.22554,1.45045,2.38597,-0.023003,1.9,1,34.4,,,
0.46676,0.0815115,2.21759,1.39438,2.3578,-0.022981,1.9,1,34.4,,,
0.46682,0.0828951,2.21931,1.40458,2.36324,-0.02297,1.9,1,32.8,,,
0.46688,0.0723678,2.21141,1.34861,2.33457,-0.022959,1.3,2.3,32.8,,,
0.46694,0.0677358,2.20827,1.32532,2.32282,-0.022948,1.3,2.3,32.8,,,
0.467,0.07321,2.21307,1.35808,2.34021,-0.022937,1.3,2.3,28.4,,,
0.46706,0.0511928,2.19811,1.2493,2.28397,-0.022926,0.9,2.5,28.4,,,
0.46712,0.0516139,2.20079,1.26395,2.29187,-0.022915,0.9,2.5,28.4,,,
0.46712,0.0514936,2.20239,1.27147,2.2956,-0.022915,0.9,2.5,26.9,,,
0.46718,0.0395827,2.19453,1.21414,2.26624,-0.022904,0.7,2.5,26.9,,,
0.46718,0.036996,2.20099,1.24447,2.28154,-0.022875,0.7,2.5,26.9,,,
0.46724,0.0256265,2.19902,1.21868,2.26825,-0.022864,0.7,2.5,25.4,,,
0.46724,0.025446,2.19844,1.21479,2.26618,-0.022864,0.6,2.5,25.4,,,
0.46724,0.0251453,2.19827,1.21323,2.26536,-0.022864,0.6,2.5,25.4,,,
0.46724,0.0187086,2.19339,1.17855,2.24733,-0.022864,0.6,2.5,25.4,,,
0.46724,0.0140765,2.18976,1.15264,2.23384,-0.022864,0.6,2.5,25.4,,,
0.46724,0.0114297,2.18775,1.13818,2.22632,-0.022864,0.6,2.5,25.4,,,
0.46724,0.00962498,2.18653,1.12902,2.22153,-0.022864,0.6,2.5,22.4,,,
0.46724,0.00830154,2.18543,1.1212,2.21746,-0.022864,1.4,2.1,22.4,,,
0.46724,0.00727889,2.18483,1.11634,2.21492,-0.022864,1.4,2.1,22.4,,,
0.46724,0.00649686,2.18429,1.11216,2.21273,-0.022864,1.4,2.1,22.4,,,
0.46724,0.00583514,2.18364,1.10787,2.2105,-0.022864,1.4,2.1,22.4,,,
0.46724,0.00529374,2.18342,1.10566,2.20933,-0.022864,1.4,2.1,22.4,,,
0.46724,0.00487264,2.18028,1.08768,2.20015,-0.022893,1.4,2.1,22.4,,,
0.46724,0.00451171,2.17732,1.07155,2.19187,-0.022893,1.4,2.1,22.4,,,
0.46724,0.00421093,2.16329,0.997106,2.15384,-0.022922,1.4,2.1,22.4,,,
0.46724,0.00391015,2.11901,0.765157,2.03508,-0.022922,1.4,2.1,22.4,,,
0.46724,0.00366952,2.12104,0.775444,2.04035,-0.022922,1.4,2.1,22.4,,,
0.46724,0.0034289,2.13264,0.834748,2.07079,-0.022951,1.4,2.1,22.4,,,
0.46724,0.00324843,2.13482,0.84565,2.07627,-0.022951,1.4,2.1,22.4,,,
0.46724,0.00294765,2.13689,0.855742,2.08142,-0.022951,1.4,2.1,22.4,,,
0.46724,0.00294765,2.13689,0.855742,2.08142,-0.022951,1.8,1.8,23.9,,,
0.46724,0.00282734,2.14467,0.895541,2.10188,-0.022979,1.8,1.8,23.9,,,
0.46724,0.00264687,2.14478,0.895926,2.10202,-0.022979,1.8,1.8,25.4,,,
0.46724,0.00258671,2.14468,0.89505,2.10156,-0.022979,1.8,1.8,25.4,,,
0.46724,0.0024664,2.14459,0.894388,2.10122,-0.022979,1.8,1.8,25.4,,,
0.46724,0.00234609,2.1473,0.908092,2.10821,-0.022979,1.8,1.8,25.4,,,
0.46724,0.00228593,2.1566,0.957265,2.13329,-0.022951,1.8,1.8,25.4,,,
0.46724,0.00216562,2.1808,1.08346,2.19788,-0.022951,1.8,1.8,25.4,,,
0.46724,0.00210546,2.18008,1.07936,2.19577,-0.022951,1.8,1.8,25.4,,,
0.46724,0.00204531,2.17978,1.07774,2.19494,-0.022951,2.2,1.8,25.4,,,
0.46724,0.00198515,2.17986,1.07805,2.1951,-0.022951,2.2,1.8,25.4,,,
0.46724,0.001925,2.17989,1.07785,2.19497,-0.022951,2.2,1.8,26.9,,,
0.46724,0.00186484,2.17972,1.07687,2.19447,-0.022951,2.5,1.7,26.9,,,
0.46724,0.00180468,2.1798,1.07718,2.19463,-0.022951,2.5,1.7,26.9,,,
0.46724,0.00174453,2.1797,1.07633,2.19417,-0.022951,2.5,1.7,28.3,,,
0.46724,0.00168437,2.17912,1.07251,2.19226,-0.022979,2.5,1.7,28.3,,,
0.46724,0.00162421,2.17422,1.04692,2.17917,-0.022979,2.5,1.7,28.3,,,
0.46724,0.00156406,2.17426,1.04671,2.17905,-0.022979,2.5,1.7,29.8,,,
0.46724,0.00156406,2.14581,0.897482,2.10278,-0.023008,2.9,1.7,29.8,,,
0.46724,0.0015039,2.12471,0.787191,2.04628,-0.023008,2.9,1.7,29.8,,,
0.46724,0.00144375,2.12297,0.777384,2.0414,-0.023037,2.9,1.7,31.4,,,
0.46724,0.00144375,2.11767,0.7497,2.02714,-0.023037,4.2,2.2,31.4,,,
0.46724,0.00138359,2.1134,0.726396,2.01536,-0.023066,4.2,2.2,31.4,,,
0.46724,0.00138359,2.10947,0.70586,2.00474,-0.023066,4.2,2.2,30,,,
0.46724,0.00132343,2.1066,0.690181,1.99689,-0.023095,2.6,1.8,30,,,
0.46724,0.00132343,2.10565,0.6852,1.99422,-0.023095,2.6,1.8,30,,,
0.46724,0.00126328,2.11712,0.744118,2.02452,-0.023123,2.6,1.8,30,,,
0.46724,0.00126328,2.12384,0.779238,2.04239,-0.023123,2.6,1.8,30,,,
0.46724,0.00120312,2.12317,0.775634,2.04057,-0.023123,2.6,1.8,30,,,
0.46724,0.00120312,2.12912,0.806709,2.05647,-0.023123,2.6,1.8,30,,,
0.46724,0.00114297,2.14134,0.870472,2.08909,-0.023123,2.7,3.1,30,,,
0.46724,0.00114297,2.14816,0.906079,2.10731,-0.023123,2.7,3.1,30,,,
0.46724,0.00114297,2.15257,0.928862,2.11896,-0.023123,2.7,3.1,30,,,
0.46724,0.00108281,2.15575,0.945364,2.1274,-0.023123,2.7,3.1,30,,,
0.46724,0.00108281,2.15798,0.957017,2.13336,-0.023123,2.7,3.1,30,,,
0.46724,0.00108281,2.15984,0.966728,2.13833,-0.023123,2.7,3.1,30,,,
0.46724,0.00102265,2.16128,0.974166,2.14214,-0.023123,2.7,3.1,30,,,
0.46724,0.00102265,2.1624,0.979992,2.14512,-0.023123,2.7,3.1,30,,,
0.46724,0.00102265,2.16347,0.985296,2.14782,-0.023123,2.7,3.1,28.4,,,
0.46724,0.000962498,2.16416,0.988849,2.14963,-0.023123,2.7,3.1,28.4,,,
0.46724,0.000962498,2.16552,0.99597,2.15328,-0.023123,2.7,3.1,28.4,,,
0.46724,0.000962498,2.16552,0.99597,2.15328,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000962498,2.16602,0.99856,2.1546,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000902342,2.16647,1.00082,2.15575,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000902342,2.16684,1.00276,2.15675,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000902342,2.16721,1.0047,2.15774,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000902342,2.16766,1.00677,2.15878,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000842186,2.16786,1.00773,2.15927,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000842186,2.16823,1.00967,2.16027,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000842186,2.16848,1.01097,2.16093,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000842186,2.16861,1.01162,2.16126,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000842186,2.16885,1.01291,2.16192,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000782029,2.16905,1.01388,2.16241,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000782029,2.16918,1.01452,2.16275,-0.023123,1.2,3.8,28.4,,,
0.46724,0.000782029,2.16876,1.01166,2.16134,-0.023152,1.2,3.8,28.4,,,
0.46724,0.000782029,2.16953,1.01291,2.16182,-0.023152,1.2,3.8,28.4,,,
0.46724,0.000782029,2.16953,1.01291,2.16182,-0.023152,1.2,3.8,28.4,,,
0.46724,0.000721873,2.16948,1.01258,2.16165,-0.023152,1.2,3.8,28.4,,,
0.46724,0.000721873,2.16948,1.01258,2.16165,-0.023152,1.2,3.8,28.4,,,
0.46724,0.000721873,2.16782,1.00324,2.15693,-0.023181,1.2,3.8,28.4,,,
0.46724,0.000721873,2.15109,0.915869,2.1122,-0.023181,1.2,3.8,28.4,,,
0.46724,0.000721873,2.15133,0.917148,2.11287,-0.023181,1.2,3.8,28.4,,,
0.46724,0.000721873,2.15146,0.917795,2.1132,-0.023181,1.2,3.8,28.4,,,
0.46724,0.000721873,2.15146,0.917795,2.1132,-0.023181,1.2,3.8,28.4,,,
0.46724,0.000661717,2.15141,0.917464,2.11303,-0.023181,1.1,2.5,28.4,,,
0.46724,0.000661717,2.15178,0.919406,2.11402,-0.023181,1.1,2.5,28.4,,,
0.46724,0.000661717,2.15476,0.934944,2.12197,-0.023181,1.1,2.5,28.4,,,
0.46724,0.000661717,2.15723,0.947892,2.1286,-0.023181,1.1,2.5,28.4,,,
0.46724,0.000661717,2.15909,0.957603,2.13357,-0.023181,1.1,2.5,28.4,,,
0.46724,0.000661717,2.17105,1.02067,2.16578,-0.023152,1.1,2.5,29.9,,,
0.46724,0.000661717,2.177,1.05174,2.18168,-0.023152,1.3,2.5,29.9,,,
0.46724,0.000601561,2.1762,1.04752,2.17952,-0.023152,1.3,2.5,29.9,,,
0.46724,0.000601561,2.17886,1.06202,2.18689,-0.023123,1.3,2.5,29.9,,,
0.46724,0.000601561,2.21097,1.22974,2.2727,-0.023123,1.3,2.5,29.9,,,
0.46724,0.000601561,2.21059,1.22777,2.2717,-0.023123,1.3,2.5,29.9,,,
0.46724,0.000601561,2.21022,1.22582,2.27071,-0.023123,1.3,2.5,29.9,,,
0.46724,0.000601561,2.20811,1.21482,2.26508,-0.023123,1.3,2.5,29.9,,,
0.46724,0.000601561,2.20092,1.17727,2.24586,-0.023123,1.3,2.5,29.9,,,
0.46724,0.000601561,2.19419,1.14145,2.22756,-0.023152,1.3,2.5,29.9,,,
0.46724,0.000601561,2.17075,1.01904,2.16495,-0.023152,1.3,2.5,29.9,,,
0.46724,0.000120312,2.17087,1.01898,2.16489,-0.023152,1.3,2.5,29.9,,,
0.46724,0,2.17102,1.01961,2.16521,-0.023152,1.3,2.5,29.9,,,
0.46724,0,2.13574,0.834753,2.07072,-0.023181,1.3,2.5,29.9,,,
0.46724,0,2.13577,0.834864,2.07071,-0.023181,0.7,2.5,29.9,,,
0.46724,0,2.137,0.84131,2.07403,-0.023181,0.7,2.5,29.9,,,
0.46724,0,2.13713,0.841958,2.07436,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.14345,0.874975,2.09126,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.14927,0.905404,2.10683,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.15312,0.925473,2.1171,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.15584,0.939716,2.12439,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.17449,1.03773,2.17449,-0.023152,0.7,2.5,26.9,,,
0.46724,0,2.17623,1.0468,2.17913,-0.023152,0.7,2.5,26.9,,,
0.46724,0,2.17573,1.04421,2.1778,-0.023152,0.7,2.5,26.9,,,
0.46724,0,2.17826,1.05806,2.18484,-0.023123,0.7,2.5,26.9,,,
0.46724,0,2.20764,1.21153,2.26335,-0.023123,0.7,2.5,26.9,,,
0.46724,0,2.20714,1.20891,2.26203,-0.023123,0.7,2.5,26.9,,,
0.46724,0,2.20689,1.20762,2.26137,-0.023123,0.7,2.5,26.9,,,
0.46724,0,2.20652,1.20568,2.26038,-0.023123,0.7,2.5,26.9,,,
0.46724,0,2.20057,1.1746,2.24447,-0.023123,0.7,2.5,26.9,,,
0.46724,0,2.19561,1.14871,2.23122,-0.023123,0.7,2.5,26.9,,,
0.46724,0,2.17251,1.02738,2.16919,-0.023152,0.7,2.5,26.9,,,
0.46724,0,2.17052,1.01702,2.16389,-0.023152,0.7,2.5,26.9,,,
0.46724,0,2.15608,0.940973,2.12505,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.123,0.76819,2.03659,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.12485,0.777864,2.04156,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.12919,0.800523,2.05316,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.14072,0.860732,2.08397,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.14741,0.895692,2.10186,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.15175,0.918352,2.11345,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.15485,0.934537,2.12173,-0.023181,0.7,2.5,26.9,,,
0.46724,0,2.15708,0.94619,2.1277,-0.023181,1.9,1.8,26.9,,,
0.46724,0,2.15894,0.955901,2.13267,-0.023181,1.9,1.8,26.9,,,
0.46724,0,2.17065,1.01767,2.16422,-0.023152,1.9,1.8,26.9,,,
0.46724,0,2.17647,1.0481,2.17979,-0.023152,1.9,1.8,26.9,,,
0.46724,0,2.17573,1.04421,2.1778,-0.023152,1.9,1.8,26.9,,,
0.46724,0,2.17573,1.04421,2.1778,-0.023152,1.9,1.8,26.9,,,
0.46724,0,2.17585,1.04486,2.17813,-0.023152,1.9,1.8,26.9,,,
0.46724,0,2.17573,1.04421,2.1778,-0.023152,1.9,1.8,26.9,,,
0.46724,0,2.17573,1.04421,2.1778,-0.023152,1.9,1.8,28.4,,,
0.46724,0,2.17585,1.04486,2.17813,-0.023152,2.3,1.8,28.4,,,
0.46724,0,2.17573,1.04421,2.1778,-0.023152,2.3,1.8,28.4,,,
0.46724,0,2.17369,1.03295,2.17209,-0.023181,2.3,1.8,28.4,,,
0.46724,0,2.17022,1.01482,2.16282,-0.023181,2.3,1.8,28.4,,,
0.46724,0,2.11398,0.720499,2.01234,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.11403,0.720674,2.01233,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.11538,0.727752,2.01598,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.12373,0.770758,2.0381,-0.023239,2.2,1.8,28.4,,,
0.46724,0,2.12624,0.783848,2.04472,-0.023239,2.2,1.8,28.4,,,
0.46724,0,2.12586,0.781872,2.04373,-0.023239,2.2,1.8,26.9,,,
0.46724,0,2.1302,0.804531,2.05532,-0.023239,2.2,1.8,26.9,,,
0.46724,0,2.14086,0.860208,2.08381,-0.023239,2.2,1.8,26.9,,,
0.46724,0,2.14706,0.892579,2.10038,-0.023239,2.2,1.8,26.9,,,
0.46724,0,2.15115,0.913943,2.11131,-0.023239,2.2,1.8,26.9,,,
0.46724,0,2.15413,0.929481,2.11926,-0.023239,2.2,1.8,26.9,,,
0.46724,0,2.15636,0.941134,2.12522,-0.023239,2.2,1.8,28.4,,,
0.46724,0,2.15797,0.949551,2.12953,-0.023239,2.3,1.8,28.4,,,
0.46724,0,2.15946,0.95732,2.13351,-0.023239,2.3,1.8,28.4,,,
0.46724,0,2.16732,0.999027,2.15479,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.17538,1.0411,2.17632,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.17476,1.03786,2.17466,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.17463,1.03721,2.17433,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.17476,1.03786,2.17466,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.17463,1.03721,2.17433,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.17463,1.03721,2.17433,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.17476,1.03786,2.17466,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.17463,1.03721,2.17433,-0.02321,2.3,1.8,28.4,,,
0.46724,0,2.16937,1.00911,2.16001,-0.023239,2.3,1.8,28.4,,,
0.46724,0,2.16925,1.00847,2.15968,-0.023239,2.3,1.8,28.4,,,
0.46724,0,2.16937,1.00911,2.16001,-0.023239,2.3,1.8,28.4,,,
0.46724,0,2.15133,0.914284,2.11157,-0.023268,2.3,1.8,28.4,,,
0.46724,0,2.13437,0.825661,2.06617,-0.023268,2.3,1.8,28.4,,,
0.46724,0,2.13585,0.833403,2.07015,-0.023268,2.3,1.8,28.4,,,
0.46724,0,2.13585,0.833403,2.07015,-0.023268,2.3,1.8,28.4,,,
0.46724,0,2.13994,0.854767,2.08108,-0.023268,2.4,3.1,28.4,,,
0.46724,0,2.14651,0.88908,2.09864,-0.023268,2.4,3.1,28.4,,,
0.46724,0,2.1506,0.910444,2.10957,-0.023268,2.4,3.1,28.4,,,
0.46724,0,2.15358,0.925982,2.11753,-0.023268,2.4,3.1,28.4,,,
0.46724,0,2.15581,0.937635,2.12349,-0.023268,2.4,3.1,28.4,,,
0.46724,0,2.15754,0.946699,2.12813,-0.023268,2.4,3.1,28.4,,,
